signal,dte,delta_target,tp,time_stop_h,sl,n_fires,mean_exit_multiple,median_exit_multiple,std_exit_multiple,win_rate,hit_tp_pct,hit_sl_pct,hit_ts_pct,hit_expiry_pct,mean_entry_ask_usd,expected_dollar_pnl,median_dollar_pnl
pullback,3,0.2,,8,,54,0.7838,0.7231,0.2449,0.1111,0.0,0.0,1.0,0.0,887.57,-177.77,-220.83
pullback,3,0.2,,8,0.3,54,0.7838,0.7231,0.2449,0.1111,0.0,0.0,1.0,0.0,887.57,-177.77,-220.83
pullback,3,0.2,,8,0.5,54,0.7846,0.7231,0.2438,0.1111,0.0,0.037,0.963,0.0,887.57,-177.4,-220.83
pullback,3,0.2,,12,,54,0.8075,0.7073,0.3356,0.1667,0.0,0.0,1.0,0.0,887.57,-160.27,-253.82
pullback,3,0.2,,12,0.3,54,0.8075,0.7073,0.3356,0.1667,0.0,0.0,1.0,0.0,887.57,-160.27,-253.82
pullback,3,0.2,,12,0.5,54,0.8062,0.7073,0.3346,0.1667,0.0,0.0926,0.9074,0.0,887.57,-163.96,-251.8
pullback,3,0.2,,16,,54,0.8244,0.6635,0.4417,0.2222,0.0,0.0,1.0,0.0,887.57,-118.28,-259.71
pullback,3,0.2,,16,0.3,54,0.8244,0.6635,0.4417,0.2222,0.0,0.0185,0.9815,0.0,887.57,-118.28,-259.71
pullback,3,0.2,,16,0.5,54,0.8092,0.6404,0.4395,0.1852,0.0,0.1667,0.8333,0.0,887.57,-143.47,-263.33
pullback,3,0.2,,20,,54,0.8661,0.656,0.5728,0.2593,0.0,0.0,1.0,0.0,887.57,-82.14,-278.82
pullback,3,0.2,,20,0.3,54,0.8691,0.656,0.5694,0.2593,0.0,0.037,0.963,0.0,887.57,-80.5,-278.82
pullback,3,0.2,,20,0.5,54,0.8447,0.623,0.5639,0.2407,0.0,0.3704,0.6296,0.0,887.57,-115.43,-284.94
pullback,3,0.2,1.3,4,,54,0.8295,0.8039,0.1589,0.0926,0.0556,0.0,0.9444,0.0,887.57,-149.8,-161.79
pullback,3,0.2,1.3,4,0.3,54,0.8295,0.8039,0.1589,0.0926,0.0556,0.0,0.9444,0.0,887.57,-149.8,-161.79
pullback,3,0.2,1.3,4,0.5,54,0.8295,0.8039,0.1589,0.0926,0.0556,0.0,0.9444,0.0,887.57,-149.8,-161.79
pullback,3,0.2,1.3,8,,54,0.7892,0.7231,0.22,0.1481,0.0926,0.0,0.9074,0.0,887.57,-176.84,-220.83
pullback,3,0.2,1.3,8,0.3,54,0.7892,0.7231,0.22,0.1481,0.0926,0.0,0.9074,0.0,887.57,-176.84,-220.83
pullback,3,0.2,1.3,8,0.5,54,0.7899,0.7231,0.2188,0.1481,0.0926,0.037,0.8704,0.0,887.57,-176.47,-220.83
pullback,3,0.2,1.3,12,,54,0.8275,0.7125,0.2948,0.2222,0.2037,0.0,0.7963,0.0,887.57,-138.2,-242.21
pullback,3,0.2,1.3,12,0.3,54,0.8275,0.7125,0.2948,0.2222,0.2037,0.0,0.7963,0.0,887.57,-138.2,-242.21
pullback,3,0.2,1.3,12,0.5,54,0.8262,0.7125,0.2937,0.2222,0.2037,0.0926,0.7037,0.0,887.57,-141.89,-242.21
pullback,3,0.2,1.3,16,,54,0.8366,0.7253,0.335,0.2963,0.2593,0.0,0.7407,0.0,887.57,-109.9,-227.8
pullback,3,0.2,1.3,16,0.3,54,0.8366,0.7253,0.335,0.2963,0.2593,0.0185,0.7222,0.0,887.57,-109.9,-227.8
pullback,3,0.2,1.3,16,0.5,54,0.8213,0.6682,0.3327,0.2593,0.2593,0.1667,0.5741,0.0,887.57,-135.09,-244.92
pullback,3,0.2,1.3,20,,54,0.8757,0.7106,0.4058,0.3704,0.3704,0.0,0.6296,0.0,887.57,-74.54,-247.04
pullback,3,0.2,1.3,20,0.3,54,0.8786,0.7106,0.4009,0.3704,0.3704,0.037,0.5926,0.0,887.57,-72.9,-247.04
pullback,3,0.2,1.3,20,0.5,54,0.8545,0.6636,0.3995,0.3519,0.3519,0.3148,0.3333,0.0,887.57,-106.13,-252.89
pullback,3,0.2,1.5,4,,54,0.8358,0.8039,0.1811,0.0926,0.037,0.0,0.963,0.0,887.57,-143.48,-161.79
pullback,3,0.2,1.5,4,0.3,54,0.8358,0.8039,0.1811,0.0926,0.037,0.0,0.963,0.0,887.57,-143.48,-161.79
pullback,3,0.2,1.5,4,0.5,54,0.8358,0.8039,0.1811,0.0926,0.037,0.0,0.963,0.0,887.57,-143.48,-161.79
pullback,3,0.2,1.5,8,,54,0.79,0.7231,0.2329,0.1296,0.0556,0.0,0.9444,0.0,887.57,-177.07,-220.83
pullback,3,0.2,1.5,8,0.3,54,0.79,0.7231,0.2329,0.1296,0.0556,0.0,0.9444,0.0,887.57,-177.07,-220.83
pullback,3,0.2,1.5,8,0.5,54,0.7908,0.7231,0.2317,0.1296,0.0556,0.037,0.9074,0.0,887.57,-176.7,-220.83
pullback,3,0.2,1.5,12,,54,0.835,0.7073,0.3443,0.1852,0.1481,0.0,0.8519,0.0,887.57,-133.2,-253.82
pullback,3,0.2,1.5,12,0.3,54,0.835,0.7073,0.3443,0.1852,0.1481,0.0,0.8519,0.0,887.57,-133.2,-253.82
pullback,3,0.2,1.5,12,0.5,54,0.8337,0.7073,0.3433,0.1852,0.1481,0.0926,0.7593,0.0,887.57,-136.89,-251.8
pullback,3,0.2,1.5,16,,54,0.8395,0.6682,0.3841,0.2593,0.1667,0.0,0.8333,0.0,887.57,-109.36,-248.98
pullback,3,0.2,1.5,16,0.3,54,0.8395,0.6682,0.3841,0.2593,0.1667,0.0185,0.8148,0.0,887.57,-109.36,-248.98
pullback,3,0.2,1.5,16,0.5,54,0.8243,0.6546,0.3823,0.2222,0.1667,0.1667,0.6667,0.0,887.57,-134.55,-259.86
pullback,3,0.2,1.5,20,,54,0.8919,0.6728,0.479,0.3148,0.2963,0.0,0.7037,0.0,887.57,-56.17,-257.94
pullback,3,0.2,1.5,20,0.3,54,0.8949,0.6728,0.4748,0.3148,0.2963,0.037,0.6667,0.0,887.57,-54.53,-257.94
pullback,3,0.2,1.5,20,0.5,54,0.8665,0.6474,0.4702,0.2963,0.2778,0.3519,0.3704,0.0,887.57,-93.56,-270.67
pullback,3,0.2,2.0,4,,54,0.8451,0.8039,0.225,0.0926,0.0185,0.0,0.9815,0.0,887.57,-131.92,-161.79
pullback,3,0.2,2.0,4,0.3,54,0.8451,0.8039,0.225,0.0926,0.0185,0.0,0.9815,0.0,887.57,-131.92,-161.79
pullback,3,0.2,2.0,4,0.5,54,0.8451,0.8039,0.225,0.0926,0.0185,0.0,0.9815,0.0,887.57,-131.92,-161.79
pullback,3,0.2,2.0,8,,54,0.7828,0.7231,0.2393,0.1111,0.0185,0.0,0.9815,0.0,887.57,-179.03,-220.83
pullback,3,0.2,2.0,8,0.3,54,0.7828,0.7231,0.2393,0.1111,0.0185,0.0,0.9815,0.0,887.57,-179.03,-220.83
pullback,3,0.2,2.0,8,0.5,54,0.7836,0.7231,0.2382,0.1111,0.0185,0.037,0.9444,0.0,887.57,-178.67,-220.83
pullback,3,0.2,2.0,12,,54,0.8327,0.7073,0.3901,0.1667,0.0741,0.0,0.9259,0.0,887.57,-127.53,-253.82
pullback,3,0.2,2.0,12,0.3,54,0.8327,0.7073,0.3901,0.1667,0.0741,0.0,0.9259,0.0,887.57,-127.53,-253.82
pullback,3,0.2,2.0,12,0.5,54,0.8314,0.7073,0.3892,0.1667,0.0741,0.0926,0.8333,0.0,887.57,-131.22,-251.8
pullback,3,0.2,2.0,16,,54,0.8279,0.6635,0.4284,0.2222,0.0741,0.0,0.9259,0.0,887.57,-110.5,-259.71
pullback,3,0.2,2.0,16,0.3,54,0.8279,0.6635,0.4284,0.2222,0.0741,0.0185,0.9074,0.0,887.57,-110.5,-259.71
pullback,3,0.2,2.0,16,0.5,54,0.8126,0.6404,0.4262,0.1852,0.0741,0.1667,0.7593,0.0,887.57,-135.7,-263.33
pullback,3,0.2,2.0,20,,54,0.9075,0.6636,0.576,0.2778,0.1667,0.0,0.8333,0.0,887.57,-33.13,-270.12
pullback,3,0.2,2.0,20,0.3,54,0.9104,0.6636,0.5724,0.2778,0.1667,0.037,0.7963,0.0,887.57,-31.48,-270.12
pullback,3,0.2,2.0,20,0.5,54,0.8757,0.623,0.5525,0.2593,0.1481,0.3704,0.4815,0.0,887.57,-80.91,-281.62
pullback,3,0.2,2.5,4,,54,0.8518,0.8039,0.2631,0.0926,0.0,0.0,1.0,0.0,887.57,-123.75,-161.79
pullback,3,0.2,2.5,4,0.3,54,0.8518,0.8039,0.2631,0.0926,0.0,0.0,1.0,0.0,887.57,-123.75,-161.79
pullback,3,0.2,2.5,4,0.5,54,0.8518,0.8039,0.2631,0.0926,0.0,0.0,1.0,0.0,887.57,-123.75,-161.79
pullback,3,0.2,2.5,8,,54,0.7975,0.7231,0.3259,0.1111,0.0185,0.0,0.9815,0.0,887.57,-161.1,-220.83
pullback,3,0.2,2.5,8,0.3,54,0.7975,0.7231,0.3259,0.1111,0.0185,0.0,0.9815,0.0,887.57,-161.1,-220.83
pullback,3,0.2,2.5,8,0.5,54,0.7982,0.7231,0.3251,0.1111,0.0185,0.037,0.9444,0.0,887.57,-160.73,-220.83
pullback,3,0.2,2.5,12,,54,0.8377,0.7073,0.4309,0.1667,0.0185,0.0,0.9815,0.0,887.57,-123.39,-253.82
pullback,3,0.2,2.5,12,0.3,54,0.8377,0.7073,0.4309,0.1667,0.0185,0.0,0.9815,0.0,887.57,-123.39,-253.82
pullback,3,0.2,2.5,12,0.5,54,0.8364,0.7073,0.4301,0.1667,0.0185,0.0926,0.8889,0.0,887.57,-127.08,-251.8
pullback,3,0.2,2.5,16,,54,0.8578,0.6635,0.529,0.2222,0.037,0.0,0.963,0.0,887.57,-78.69,-259.71
pullback,3,0.2,2.5,16,0.3,54,0.8578,0.6635,0.529,0.2222,0.037,0.0185,0.9444,0.0,887.57,-78.69,-259.71
pullback,3,0.2,2.5,16,0.5,54,0.8426,0.6404,0.5282,0.1852,0.037,0.1667,0.7963,0.0,887.57,-103.89,-263.33
pullback,3,0.2,2.5,20,,54,0.9126,0.6636,0.6363,0.2778,0.0556,0.0,0.9444,0.0,887.57,-29.21,-270.12
pullback,3,0.2,2.5,20,0.3,54,0.9156,0.6636,0.633,0.2778,0.0556,0.037,0.9074,0.0,887.57,-27.56,-270.12
pullback,3,0.2,2.5,20,0.5,54,0.8912,0.623,0.6299,0.2593,0.0556,0.3704,0.5741,0.0,887.57,-62.49,-281.62
pullback,3,0.25,,4,,54,0.8535,0.8152,0.2185,0.0926,0.0,0.0,1.0,0.0,1151.97,-155.71,-200.43
pullback,3,0.25,,4,0.3,54,0.8158,0.812,0.1513,0.0741,0.0,0.0185,0.9815,0.0,1151.97,-215.88,-202.77
pullback,3,0.25,,4,0.5,54,0.8158,0.812,0.1513,0.0741,0.0,0.0185,0.9815,0.0,1151.97,-215.88,-202.77
pullback,3,0.25,,8,,54,0.8135,0.7536,0.2212,0.1296,0.0,0.0,1.0,0.0,1151.97,-197.74,-266.34
pullback,3,0.25,,8,0.3,54,0.7813,0.7482,0.1866,0.1111,0.0,0.0185,0.9815,0.0,1151.97,-249.25,-268.77
pullback,3,0.25,,8,0.5,54,0.7813,0.7482,0.1866,0.1111,0.0,0.0185,0.9815,0.0,1151.97,-249.25,-268.77
pullback,3,0.25,,12,,54,0.8376,0.7834,0.3131,0.1852,0.0,0.0,1.0,0.0,1151.97,-174.07,-266.87
pullback,3,0.25,,12,0.3,54,0.818,0.7667,0.3229,0.1667,0.0,0.0185,0.9815,0.0,1151.97,-205.41,-284.33
pullback,3,0.25,,12,0.5,54,0.819,0.7667,0.3218,0.1667,0.0,0.0556,0.9444,0.0,1151.97,-204.56,-284.33
pullback,3,0.25,,16,,54,0.8588,0.7073,0.415,0.2222,0.0,0.0,1.0,0.0,1151.97,-121.7,-289.87
pullback,3,0.25,,16,0.3,54,0.8396,0.6964,0.4238,0.2037,0.0,0.0185,0.9815,0.0,1151.97,-152.36,-301.64
pullback,3,0.25,,16,0.5,54,0.8396,0.6964,0.4231,0.2037,0.0,0.1111,0.8889,0.0,1151.97,-152.68,-301.64
pullback,3,0.25,,20,,54,0.8996,0.6714,0.5378,0.2593,0.0,0.0,1.0,0.0,1151.97,-77.77,-336.03
pullback,3,0.25,,20,0.3,54,0.8335,0.6656,0.4237,0.2407,0.0,0.0556,0.9444,0.0,1151.97,-162.7,-343.37
pullback,3,0.25,,20,0.5,54,0.8245,0.6653,0.4141,0.2222,0.0,0.2407,0.7593,0.0,1151.97,-171.45,-348.79
pullback,3,0.25,1.3,4,,54,0.8414,0.8152,0.1494,0.0926,0.0556,0.0,0.9444,0.0,1151.97,-176.77,-200.43
pullback,3,0.25,1.3,4,0.3,54,0.8414,0.8152,0.1494,0.0926,0.0556,0.0,0.9444,0.0,1151.97,-176.77,-200.43
pullback,3,0.25,1.3,4,0.5,54,0.8414,0.8152,0.1494,0.0926,0.0556,0.0,0.9444,0.0,1151.97,-176.77,-200.43
pullback,3,0.25,1.3,8,,54,0.8301,0.7536,0.2252,0.1667,0.1296,0.0,0.8704,0.0,1151.97,-182.39,-266.34
pullback,3,0.25,1.3,8,0.3,54,0.8301,0.7536,0.2252,0.1667,0.1296,0.0,0.8704,0.0,1151.97,-182.39,-266.34
pullback,3,0.25,1.3,8,0.5,54,0.8301,0.7536,0.2252,0.1667,0.1296,0.0,0.8704,0.0,1151.97,-182.39,-266.34
pullback,3,0.25,1.3,12,,54,0.8578,0.7839,0.278,0.2407,0.2037,0.0,0.7963,0.0,1151.97,-145.7,-260.44
pullback,3,0.25,1.3,12,0.3,54,0.8578,0.7839,0.278,0.2407,0.2037,0.0,0.7963,0.0,1151.97,-145.7,-260.44
pullback,3,0.25,1.3,12,0.5,54,0.8589,0.7839,0.2766,0.2407,0.2037,0.037,0.7593,0.0,1151.97,-144.85,-260.44
pullback,3,0.25,1.3,16,,54,0.8744,0.759,0.3106,0.3333,0.2593,0.0,0.7407,0.0,1151.97,-105.94,-264.36
pullback,3,0.25,1.3,16,0.3,54,0.8744,0.759,0.3106,0.3333,0.2593,0.0,0.7407,0.0,1151.97,-105.94,-264.36
pullback,3,0.25,1.3,16,0.5,54,0.8744,0.759,0.3096,0.3333,0.2593,0.0926,0.6481,0.0,1151.97,-106.25,-264.36
pullback,3,0.25,1.3,20,,54,0.9264,0.8162,0.384,0.4259,0.4074,0.0,0.5926,0.0,1151.97,-43.26,-219.67
pullback,3,0.25,1.3,20,0.3,54,0.9286,0.8162,0.3799,0.4259,0.4074,0.0185,0.5741,0.0,1151.97,-41.51,-219.67
pullback,3,0.25,1.3,20,0.5,54,0.9184,0.7933,0.3704,0.4074,0.3889,0.1852,0.4259,0.0,1151.97,-51.33,-252.06
pullback,3,0.25,1.5,4,,54,0.8412,0.8152,0.1509,0.0926,0.0185,0.0,0.9815,0.0,1151.97,-175.36,-200.43
pullback,3,0.25,1.5,4,0.3,54,0.8412,0.8152,0.1509,0.0926,0.0185,0.0,0.9815,0.0,1151.97,-175.36,-200.43
pullback,3,0.25,1.5,4,0.5,54,0.8412,0.8152,0.1509,0.0926,0.0185,0.0,0.9815,0.0,1151.97,-175.36,-200.43
pullback,3,0.25,1.5,8,,54,0.8177,0.7536,0.2197,0.1296,0.037,0.0,0.963,0.0,1151.97,-197.4,-266.34
pullback,3,0.25,1.5,8,0.3,54,0.8177,0.7536,0.2197,0.1296,0.037,0.0,0.963,0.0,1151.97,-197.4,-266.34
pullback,3,0.25,1.5,8,0.5,54,0.8177,0.7536,0.2197,0.1296,0.037,0.0,0.963,0.0,1151.97,-197.4,-266.34
pullback,3,0.25,1.5,12,,54,0.8446,0.7834,0.2956,0.2037,0.1111,0.0,0.8889,0.0,1151.97,-162.75,-266.87
pullback,3,0.25,1.5,12,0.3,54,0.8446,0.7834,0.2956,0.2037,0.1111,0.0,0.8889,0.0,1151.97,-162.75,-266.87
pullback,3,0.25,1.5,12,0.5,54,0.8456,0.7834,0.2943,0.2037,0.1111,0.037,0.8519,0.0,1151.97,-161.91,-266.87
pullback,3,0.25,1.5,16,,54,0.8482,0.7228,0.3405,0.2407,0.1481,0.0,0.8519,0.0,1151.97,-138.88,-286.81
pullback,3,0.25,1.5,16,0.3,54,0.8482,0.7228,0.3405,0.2407,0.1481,0.0,0.8519,0.0,1151.97,-138.88,-286.81
pullback,3,0.25,1.5,16,0.5,54,0.8482,0.7228,0.3396,0.2407,0.1481,0.0926,0.7593,0.0,1151.97,-139.2,-286.81
pullback,3,0.25,1.5,20,,54,0.9048,0.739,0.432,0.2963,0.2778,0.0,0.7222,0.0,1151.97,-69.67,-282.87
pullback,3,0.25,1.5,20,0.3,54,0.907,0.739,0.4285,0.2963,0.2778,0.0185,0.7037,0.0,1151.97,-67.93,-282.87
pullback,3,0.25,1.5,20,0.5,54,0.8928,0.6974,0.4137,0.2778,0.2593,0.1852,0.5556,0.0,1151.97,-81.44,-309.94
pullback,3,0.25,2.0,4,,54,0.8514,0.8152,0.2061,0.0926,0.0185,0.0,0.9815,0.0,1151.97,-158.97,-200.43
pullback,3,0.25,2.0,4,0.3,54,0.8514,0.8152,0.2061,0.0926,0.0185,0.0,0.9815,0.0,1151.97,-158.97,-200.43
pullback,3,0.25,2.0,4,0.5,54,0.8514,0.8152,0.2061,0.0926,0.0185,0.0,0.9815,0.0,1151.97,-158.97,-200.43
pullback,3,0.25,2.0,8,,54,0.8169,0.7536,0.2385,0.1296,0.0185,0.0,0.9815,0.0,1151.97,-192.34,-266.34
pullback,3,0.25,2.0,8,0.3,54,0.8169,0.7536,0.2385,0.1296,0.0185,0.0,0.9815,0.0,1151.97,-192.34,-266.34
pullback,3,0.25,2.0,8,0.5,54,0.8169,0.7536,0.2385,0.1296,0.0185,0.0,0.9815,0.0,1151.97,-192.34,-266.34
pullback,3,0.25,2.0,12,,54,0.8511,0.7834,0.342,0.1852,0.037,0.0,0.963,0.0,1151.97,-151.1,-266.87
pullback,3,0.25,2.0,12,0.3,54,0.8511,0.7834,0.342,0.1852,0.037,0.0,0.963,0.0,1151.97,-151.1,-266.87
pullback,3,0.25,2.0,12,0.5,54,0.8522,0.7834,0.3408,0.1852,0.037,0.037,0.9259,0.0,1151.97,-150.25,-266.87
pullback,3,0.25,2.0,16,,54,0.8844,0.7073,0.4555,0.2222,0.0926,0.0,0.9074,0.0,1151.97,-85.54,-289.87
pullback,3,0.25,2.0,16,0.3,54,0.8844,0.7073,0.4555,0.2222,0.0926,0.0,0.9074,0.0,1151.97,-85.54,-289.87
pullback,3,0.25,2.0,16,0.5,54,0.8844,0.7073,0.4548,0.2222,0.0926,0.0926,0.8148,0.0,1151.97,-85.86,-289.87
pullback,3,0.25,2.0,20,,54,0.9623,0.6974,0.5743,0.2778,0.1667,0.0,0.8333,0.0,1151.97,23.49,-309.94
pullback,3,0.25,2.0,20,0.3,54,0.9645,0.6974,0.5715,0.2778,0.1667,0.0185,0.8148,0.0,1151.97,25.24,-309.94
pullback,3,0.25,2.0,20,0.5,54,0.9555,0.6693,0.5666,0.2593,0.1667,0.2037,0.6296,0.0,1151.97,16.49,-336.03
pullback,3,0.25,2.5,4,,54,0.8535,0.8152,0.2185,0.0926,0.0,0.0,1.0,0.0,1151.97,-155.71,-200.43
pullback,3,0.25,2.5,4,0.3,54,0.8158,0.812,0.1513,0.0741,0.0,0.0185,0.9815,0.0,1151.97,-215.88,-202.77
pullback,3,0.25,2.5,4,0.5,54,0.8158,0.812,0.1513,0.0741,0.0,0.0185,0.9815,0.0,1151.97,-215.88,-202.77
pullback,3,0.25,2.5,8,,54,0.8135,0.7536,0.2212,0.1296,0.0,0.0,1.0,0.0,1151.97,-197.74,-266.34
pullback,3,0.25,2.5,8,0.3,54,0.7813,0.7482,0.1866,0.1111,0.0,0.0185,0.9815,0.0,1151.97,-249.25,-268.77
pullback,3,0.25,2.5,8,0.5,54,0.7813,0.7482,0.1866,0.1111,0.0,0.0185,0.9815,0.0,1151.97,-249.25,-268.77
pullback,3,0.25,2.5,12,,54,0.8376,0.7834,0.3131,0.1852,0.0,0.0,1.0,0.0,1151.97,-174.07,-266.87
pullback,3,0.25,2.5,12,0.3,54,0.818,0.7667,0.3229,0.1667,0.0,0.0185,0.9815,0.0,1151.97,-205.41,-284.33
pullback,3,0.25,2.5,12,0.5,54,0.819,0.7667,0.3218,0.1667,0.0,0.0556,0.9444,0.0,1151.97,-204.56,-284.33
pullback,3,0.25,2.5,16,,54,0.8628,0.7073,0.4317,0.2222,0.0185,0.0,0.9815,0.0,1151.97,-117.53,-289.87
pullback,3,0.25,2.5,16,0.3,54,0.8436,0.6964,0.4404,0.2037,0.0185,0.0185,0.963,0.0,1151.97,-148.2,-301.64
pullback,3,0.25,2.5,16,0.5,54,0.8436,0.6964,0.4397,0.2037,0.0185,0.1111,0.8704,0.0,1151.97,-148.51,-301.64
pullback,3,0.25,2.5,20,,54,0.8993,0.6714,0.5169,0.2593,0.037,0.0,0.963,0.0,1151.97,-80.67,-336.03
pullback,3,0.25,2.5,20,0.3,54,0.8917,0.6693,0.5234,0.2593,0.037,0.037,0.9259,0.0,1151.97,-94.56,-336.03
pullback,3,0.25,2.5,20,0.5,54,0.8827,0.6656,0.5167,0.2407,0.037,0.2222,0.7407,0.0,1151.97,-103.31,-343.37
pullback,3,0.3,,4,,54,0.8704,0.8466,0.1756,0.0741,0.0,0.0,1.0,0.0,1436.05,-172.32,-220.59
pullback,3,0.3,,4,0.3,54,0.8704,0.8466,0.1756,0.0741,0.0,0.0,1.0,0.0,1436.05,-172.32,-220.59
pullback,3,0.3,,4,0.5,54,0.8704,0.8466,0.1756,0.0741,0.0,0.0,1.0,0.0,1436.05,-172.32,-220.59
pullback,3,0.3,,8,,54,0.8305,0.791,0.1939,0.1296,0.0,0.0,1.0,0.0,1436.05,-224.35,-284.98
pullback,3,0.3,,8,0.3,54,0.8305,0.791,0.1939,0.1296,0.0,0.0,1.0,0.0,1436.05,-224.35,-284.98
pullback,3,0.3,,8,0.5,54,0.8305,0.791,0.1939,0.1296,0.0,0.0,1.0,0.0,1436.05,-224.35,-284.98
pullback,3,0.3,,12,,54,0.8556,0.7714,0.2802,0.2037,0.0,0.0,1.0,0.0,1436.05,-190.81,-318.02
pullback,3,0.3,,12,0.3,54,0.8556,0.7714,0.2802,0.2037,0.0,0.0,1.0,0.0,1436.05,-190.81,-318.02
pullback,3,0.3,,12,0.5,54,0.8558,0.7714,0.2798,0.2037,0.0,0.0185,0.9815,0.0,1436.05,-190.61,-318.02
pullback,3,0.3,,16,,54,0.8763,0.7647,0.363,0.2222,0.0,0.0,1.0,0.0,1436.05,-130.85,-300.34
pullback,3,0.3,,16,0.3,54,0.8671,0.7647,0.3735,0.2222,0.0,0.0185,0.9815,0.0,1436.05,-142.12,-300.34
pullback,3,0.3,,16,0.5,54,0.8653,0.7647,0.3748,0.2222,0.0,0.0741,0.9259,0.0,1436.05,-144.01,-300.34
pullback,3,0.3,,20,,54,0.9115,0.733,0.4755,0.3148,0.0,0.0,1.0,0.0,1436.05,-80.48,-325.92
pullback,3,0.3,,20,0.3,54,0.8524,0.7241,0.4045,0.2963,0.0,0.0556,0.9444,0.0,1436.05,-178.16,-365.86
pullback,3,0.3,,20,0.5,54,0.8436,0.7141,0.4022,0.2778,0.0,0.1667,0.8333,0.0,1436.05,-190.67,-376.74
pullback,3,0.3,1.3,4,,54,0.8637,0.8466,0.1348,0.0741,0.0556,0.0,0.9444,0.0,1436.05,-188.4,-220.59
pullback,3,0.3,1.3,4,0.3,54,0.8637,0.8466,0.1348,0.0741,0.0556,0.0,0.9444,0.0,1436.05,-188.4,-220.59
pullback,3,0.3,1.3,4,0.5,54,0.8637,0.8466,0.1348,0.0741,0.0556,0.0,0.9444,0.0,1436.05,-188.4,-220.59
pullback,3,0.3,1.3,8,,54,0.8532,0.792,0.2114,0.1852,0.1296,0.0,0.8704,0.0,1436.05,-193.98,-269.16
pullback,3,0.3,1.3,8,0.3,54,0.8532,0.792,0.2114,0.1852,0.1296,0.0,0.8704,0.0,1436.05,-193.98,-269.16
pullback,3,0.3,1.3,8,0.5,54,0.8532,0.792,0.2114,0.1852,0.1296,0.0,0.8704,0.0,1436.05,-193.98,-269.16
pullback,3,0.3,1.3,12,,54,0.8889,0.7742,0.2705,0.2593,0.2222,0.0,0.7778,0.0,1436.05,-137.01,-286.1
pullback,3,0.3,1.3,12,0.3,54,0.8889,0.7742,0.2705,0.2593,0.2222,0.0,0.7778,0.0,1436.05,-137.01,-286.1
pullback,3,0.3,1.3,12,0.5,54,0.8892,0.7742,0.2701,0.2593,0.2222,0.0185,0.7593,0.0,1436.05,-136.81,-286.1
pullback,3,0.3,1.3,16,,54,0.911,0.8228,0.2982,0.3333,0.2778,0.0,0.7222,0.0,1436.05,-80.87,-246.9
