signal,fire_ts,date,hour_utc,rv_rank,dte,delta_target,entry_ask_usd,call_strike,put_strike,peak_bid_usd,peak_multiple,time_to_peak_h,final_bid_usd,final_multiple,n_bars,value_at_4h,multiple_at_4h,value_at_8h,multiple_at_8h,value_at_12h,multiple_at_12h,value_at_18h,multiple_at_18h,value_at_24h,multiple_at_24h
vol_burst,2026-03-23T12:00:00+00:00,2026-03-23,12,0.825,4,0.3,1821.09,72000.0,68000.0,1826.51,1.003,2.17,1279.81,0.7028,288,1508.48,0.8283,1376.63,0.7559,1385.56,0.7608,1229.55,0.6752,1279.81,0.7028
vol_burst,2026-03-23T12:00:00+00:00,2026-03-23,12,0.825,4,0.35,2136.28,72000.0,69000.0,2025.37,0.9481,0.08,1493.11,0.6989,288,1789.12,0.8375,1623.71,0.7601,1598.72,0.7484,1475.46,0.6907,1493.11,0.6989
vol_burst,2026-03-23T12:00:00+00:00,2026-03-23,12,0.825,4,0.4,2521.51,71000.0,69000.0,2542.78,1.0084,2.17,1955.26,0.7754,288,2175.01,0.8626,2011.99,0.7979,2025.04,0.8031,1826.76,0.7245,1955.26,0.7754
vol_burst,2026-03-24T14:00:00+00:00,2026-03-24,14,0.6639,1,0.15,266.79,72000.0,68000.0,231.72,0.8685,0.08,49.56,0.1858,124,152.4,0.5712,56.2,0.2107,,,,,,
vol_burst,2026-03-24T14:00:00+00:00,2026-03-24,14,0.6639,1,0.2,414.23,71500.0,68500.0,386.2,0.9323,0.08,70.72,0.1707,130,263.24,0.6355,112.4,0.2713,,,,,,
vol_burst,2026-03-24T14:00:00+00:00,2026-03-24,14,0.6639,1,0.25,519.55,71500.0,69000.0,565.31,1.0881,3.75,21.18,0.0408,162,429.5,0.8267,140.5,0.2704,56.47,0.1087,,,,
vol_burst,2026-03-24T14:00:00+00:00,2026-03-24,14,0.6639,1,0.3,645.92,71000.0,69000.0,600.47,0.9296,0.25,70.6,0.1093,162,450.28,0.6971,224.8,0.348,162.35,0.2513,,,,
vol_burst,2026-03-24T14:00:00+00:00,2026-03-24,14,0.6639,1,0.35,814.43,71000.0,69500.0,820.39,1.0073,3.75,98.99,0.1215,169,692.74,0.8506,302.07,0.3709,176.47,0.2167,,,,
vol_burst,2026-03-24T14:00:00+00:00,2026-03-24,14,0.6639,1,0.4,1018.03,70500.0,69500.0,912.84,0.8967,0.17,304.03,0.2986,169,741.23,0.7281,463.65,0.4554,381.17,0.3744,,,,
vol_burst,2026-03-24T14:00:00+00:00,2026-03-24,14,0.6639,2,0.1,280.84,73500.0,66000.0,245.76,0.8751,0.17,92.9,0.3308,288,187.04,0.666,133.47,0.4753,120.0,0.4273,113.49,0.4041,92.9,0.3308
vol_burst,2026-03-24T14:00:00+00:00,2026-03-24,14,0.6639,2,0.15,435.3,73000.0,67000.0,391.0,0.8982,0.25,164.36,0.3776,288,318.66,0.732,224.8,0.5164,183.53,0.4216,191.52,0.44,164.36,0.3776
vol_burst,2026-03-24T14:00:00+00:00,2026-03-24,14,0.6639,2,0.2,575.72,72500.0,67500.0,533.66,0.9269,0.08,278.7,0.4841,288,422.57,0.734,316.12,0.5491,282.35,0.4904,290.82,0.5051,278.7,0.4841
vol_burst,2026-03-24T14:00:00+00:00,2026-03-24,14,0.6639,2,0.25,912.72,72000.0,68500.0,854.86,0.9366,3.75,443.06,0.4854,288,741.23,0.8121,540.92,0.5926,487.06,0.5336,475.24,0.5207,443.06,0.4854
vol_burst,2026-03-24T14:00:00+00:00,2026-03-24,14,0.6639,2,0.3,1053.14,71500.0,68500.0,947.94,0.9001,0.08,693.17,0.6582,288,803.58,0.763,660.35,0.627,614.11,0.5831,624.2,0.5927,693.17,0.6582
vol_burst,2026-03-24T14:00:00+00:00,2026-03-24,14,0.6639,2,0.35,1369.08,71000.0,69000.0,1287.46,0.9404,21.58,993.3,0.7255,288,1101.46,0.8045,913.25,0.6671,903.52,0.6599,900.83,0.658,993.3,0.7255
vol_burst,2026-03-24T14:00:00+00:00,2026-03-24,14,0.6639,2,0.4,1544.6,71000.0,69500.0,1431.35,0.9267,0.25,1029.03,0.6662,288,1309.28,0.8476,1053.74,0.6822,988.23,0.6398,1014.32,0.6567,1029.03,0.6662
vol_burst,2026-03-24T14:00:00+00:00,2026-03-24,14,0.6639,3,0.1,322.96,75000.0,65000.0,324.02,1.0033,3.75,150.07,0.4647,288,284.02,0.8794,231.82,0.7178,204.7,0.6338,191.52,0.593,150.07,0.4647
vol_burst,2026-03-24T14:00:00+00:00,2026-03-24,14,0.6639,3,0.15,498.49,74000.0,66000.0,482.32,0.9676,1.0,278.7,0.5591,288,429.5,0.8616,358.27,0.7187,331.76,0.6655,319.19,0.6403,278.7,0.5591
vol_burst,2026-03-24T14:00:00+00:00,2026-03-24,14,0.6639,3,0.2,807.41,73000.0,67000.0,737.29,0.9132,0.17,485.93,0.6018,288,685.81,0.8494,597.12,0.7396,564.7,0.6994,560.36,0.694,485.93,0.6018
vol_burst,2026-03-24T14:00:00+00:00,2026-03-24,14,0.6639,3,0.25,1228.66,72000.0,68000.0,1158.6,0.943,0.17,928.99,0.7561,288,1059.89,0.8626,948.37,0.7719,952.94,0.7756,915.02,0.7447,928.99,0.7561
vol_burst,2026-03-24T14:00:00+00:00,2026-03-24,14,0.6639,3,0.3,1228.66,72000.0,68000.0,1158.6,0.943,0.17,928.99,0.7561,288,1059.89,0.8626,948.37,0.7719,952.94,0.7756,915.02,0.7447,928.99,0.7561
vol_burst,2026-03-24T14:00:00+00:00,2026-03-24,14,0.6639,3,0.35,1860.54,71000.0,69000.0,1812.52,0.9742,21.58,1522.11,0.8181,288,1662.58,0.8936,1545.49,0.8307,1517.64,0.8157,1525.03,0.8197,1522.11,0.8181
vol_burst,2026-03-24T14:00:00+00:00,2026-03-24,14,0.6639,3,0.4,1860.54,71000.0,69000.0,1812.52,0.9742,21.58,1522.11,0.8181,288,1662.58,0.8936,1545.49,0.8307,1517.64,0.8157,1525.03,0.8197,1522.11,0.8181
vol_burst,2026-03-24T14:00:00+00:00,2026-03-24,14,0.6639,4,0.1,428.28,75000.0,64000.0,400.24,0.9345,0.17,278.7,0.6507,288,353.3,0.8249,309.1,0.7217,303.53,0.7087,290.82,0.679,278.7,0.6507
vol_burst,2026-03-24T14:00:00+00:00,2026-03-24,14,0.6639,4,0.15,723.15,74000.0,66000.0,695.16,0.9613,0.08,478.79,0.6621,288,630.39,0.8717,569.02,0.7869,536.47,0.7418,531.99,0.7357,478.79,0.6621
vol_burst,2026-03-24T14:00:00+00:00,2026-03-24,14,0.6639,4,0.2,982.93,73500.0,67000.0,958.27,0.9749,3.75,636.0,0.647,288,886.71,0.9021,737.62,0.7504,720.0,0.7325,709.32,0.7216,636.0,0.647
vol_burst,2026-03-24T14:00:00+00:00,2026-03-24,14,0.6639,4,0.25,1088.24,73000.0,67000.0,1018.16,0.9356,0.08,778.92,0.7158,288,955.98,0.8785,843.0,0.7746,825.88,0.7589,815.71,0.7496,778.92,0.7158
vol_burst,2026-03-24T14:00:00+00:00,2026-03-24,14,0.6639,4,0.3,1614.81,72000.0,68000.0,1537.82,0.9523,1.0,1250.56,0.7744,288,1420.12,0.8794,1299.62,0.8048,1270.58,0.7868,1276.77,0.7907,1250.56,0.7744
vol_burst,2026-03-24T14:00:00+00:00,2026-03-24,14,0.6639,4,0.35,1895.65,71500.0,68500.0,1860.78,0.9816,0.08,1564.99,0.8256,288,1731.85,0.9136,1580.62,0.8338,1588.23,0.8378,1595.96,0.8419,1564.99,0.8256
vol_burst,2026-03-24T14:00:00+00:00,2026-03-24,14,0.6639,4,0.4,2281.8,71000.0,69000.0,2204.7,0.9662,1.08,1929.43,0.8456,288,2078.22,0.9108,1966.99,0.862,1905.87,0.8352,1915.15,0.8393,1929.43,0.8456
vol_burst,2026-03-24T15:00:00+00:00,2026-03-24,15,0.6694,1,0.1,167.76,72000.0,67500.0,139.88,0.8338,0.17,63.67,0.3795,99,55.56,0.3312,35.13,0.2094,,,,,,
vol_burst,2026-03-24T15:00:00+00:00,2026-03-24,15,0.6694,1,0.15,272.61,71500.0,68000.0,237.79,0.8723,0.17,106.2,0.3896,115,104.18,0.3822,84.31,0.3093,,,,,,
vol_burst,2026-03-24T15:00:00+00:00,2026-03-24,15,0.6694,1,0.2,447.37,71000.0,68500.0,405.95,0.9074,0.08,183.88,0.411,118,194.47,0.4347,168.62,0.3769,,,,,,
vol_burst,2026-03-24T15:00:00+00:00,2026-03-24,15,0.6694,1,0.25,447.37,71000.0,68500.0,405.95,0.9074,0.08,183.88,0.411,118,194.47,0.4347,168.62,0.3769,,,,,,
vol_burst,2026-03-24T15:00:00+00:00,2026-03-24,15,0.6694,1,0.3,719.98,70500.0,69000.0,657.91,0.9138,0.08,225.92,0.3138,150,382.0,0.5306,344.27,0.4782,253.79,0.3525,,,,
vol_burst,2026-03-24T15:00:00+00:00,2026-03-24,15,0.6694,1,0.35,719.98,70500.0,69000.0,657.91,0.9138,0.08,225.92,0.3138,150,382.0,0.5306,344.27,0.4782,253.79,0.3525,,,,
vol_burst,2026-03-24T15:00:00+00:00,2026-03-24,15,0.6694,1,0.4,908.71,70500.0,69500.0,857.59,0.9437,2.33,304.03,0.3346,157,569.53,0.6267,414.53,0.4562,267.89,0.2948,,,,
vol_burst,2026-03-24T15:00:00+00:00,2026-03-24,15,0.6694,2,0.1,258.63,73500.0,66000.0,221.31,0.8557,2.33,49.86,0.1928,288,152.8,0.5908,140.52,0.5433,112.8,0.4361,99.73,0.3856,49.86,0.1928
vol_burst,2026-03-24T15:00:00+00:00,2026-03-24,15,0.6694,2,0.15,468.34,72500.0,67000.0,412.94,0.8817,0.08,156.71,0.3346,288,298.65,0.6377,288.06,0.6151,239.69,0.5118,277.82,0.5932,156.71,0.3346
vol_burst,2026-03-24T15:00:00+00:00,2026-03-24,15,0.6694,2,0.2,629.11,72000.0,67500.0,668.91,1.0633,20.58,277.8,0.4416,288,416.73,0.6624,407.5,0.6477,359.54,0.5715,434.53,0.6907,277.8,0.4416
vol_burst,2026-03-24T15:00:00+00:00,2026-03-24,15,0.6694,2,0.25,838.81,71500.0,68000.0,934.15,1.1137,20.67,463.01,0.552,288,583.42,0.6955,548.02,0.6533,528.73,0.6303,626.87,0.7473,463.01,0.552
vol_burst,2026-03-24T15:00:00+00:00,2026-03-24,15,0.6694,2,0.3,978.61,71500.0,68500.0,942.22,0.9628,20.58,477.25,0.4877,288,722.33,0.7381,632.33,0.6462,592.18,0.6051,655.36,0.6697,477.25,0.4877
vol_burst,2026-03-24T15:00:00+00:00,2026-03-24,15,0.6694,2,0.35,1293.17,71000.0,69000.0,1287.46,0.9956,20.58,747.93,0.5784,288,993.2,0.768,913.37,0.7063,860.07,0.6651,940.3,0.7271,747.93,0.5784
vol_burst,2026-03-24T15:00:00+00:00,2026-03-24,15,0.6694,2,0.4,1467.92,70500.0,69000.0,1647.09,1.1221,20.58,1068.48,0.7279,288,1111.27,0.757,1124.14,0.7658,1106.81,0.754,1225.24,0.8347,1068.48,0.7279
vol_burst,2026-03-24T15:00:00+00:00,2026-03-24,15,0.6694,3,0.1,412.42,74000.0,65000.0,370.67,0.8988,0.17,213.7,0.5182,288,305.6,0.741,309.14,0.7496,274.94,0.6666,277.82,0.6736,213.7,0.5182
vol_burst,2026-03-24T15:00:00+00:00,2026-03-24,15,0.6694,3,0.15,510.28,74000.0,66000.0,463.11,0.9076,2.92,242.19,0.4746,288,402.84,0.7894,365.35,0.716,324.29,0.6355,306.31,0.6003,242.19,0.4746
vol_burst,2026-03-24T15:00:00+00:00,2026-03-24,15,0.6694,3,0.2,789.88,73000.0,67000.0,730.77,0.9252,2.75,434.51,0.5501,288,632.04,0.8002,597.2,0.7561,549.88,0.6962,527.14,0.6674,434.51,0.5501
vol_burst,2026-03-24T15:00:00+00:00,2026-03-24,15,0.6694,3,0.25,1258.22,72000.0,68000.0,1150.81,0.9146,20.58,769.3,0.6114,288,1027.93,0.817,948.5,0.7538,881.22,0.7004,933.18,0.7417,769.3,0.6114
vol_burst,2026-03-24T15:00:00+00:00,2026-03-24,15,0.6694,3,0.3,1258.22,72000.0,68000.0,1150.81,0.9146,20.58,769.3,0.6114,288,1027.93,0.817,948.5,0.7538,881.22,0.7004,933.18,0.7417,769.3,0.6114
vol_burst,2026-03-24T15:00:00+00:00,2026-03-24,15,0.6694,3,0.35,1887.32,71000.0,69000.0,1812.52,0.9604,20.58,1353.41,0.7171,288,1632.18,0.8648,1545.7,0.819,1480.44,0.7844,1531.55,0.8115,1353.41,0.7171
vol_burst,2026-03-24T15:00:00+00:00,2026-03-24,15,0.6694,3,0.4,1887.32,71000.0,69000.0,1812.52,0.9604,20.58,1353.41,0.7171,288,1632.18,0.8648,1545.7,0.819,1480.44,0.7844,1531.55,0.8115,1353.41,0.7171
vol_burst,2026-03-24T15:00:00+00:00,2026-03-24,15,0.6694,4,0.1,433.39,75000.0,64000.0,391.95,0.9044,0.08,242.19,0.5588,288,312.55,0.7212,316.17,0.7295,296.09,0.6832,284.94,0.6575,242.19,0.5588
vol_burst,2026-03-24T15:00:00+00:00,2026-03-24,15,0.6694,4,0.15,775.9,74000.0,66000.0,692.91,0.893,0.08,448.76,0.5784,288,604.25,0.7788,576.12,0.7425,535.78,0.6905,512.89,0.661,448.76,0.5784
vol_burst,2026-03-24T15:00:00+00:00,2026-03-24,15,0.6694,4,0.2,838.81,73500.0,66000.0,769.9,0.9178,0.08,519.99,0.6199,288,659.82,0.7866,646.38,0.7706,592.18,0.706,619.74,0.7388,519.99,0.6199
vol_burst,2026-03-24T15:00:00+00:00,2026-03-24,15,0.6694,4,0.25,1223.27,72500.0,67000.0,1165.19,0.9525,20.58,861.91,0.7046,288,972.36,0.7949,983.63,0.8041,951.71,0.778,983.04,0.8036,861.91,0.7046
vol_burst,2026-03-24T15:00:00+00:00,2026-03-24,15,0.6694,4,0.3,1607.72,72000.0,68000.0,1504.8,0.936,0.08,1146.83,0.7133,288,1354.36,0.8424,1299.79,0.8085,1268.95,0.7893,1317.85,0.8197,1146.83,0.7133
vol_burst,2026-03-24T15:00:00+00:00,2026-03-24,15,0.6694,4,0.35,1957.22,71500.0,68500.0,1819.76,0.9298,0.08,1424.64,0.7279,288,1666.91,0.8517,1615.96,0.8256,1550.94,0.7924,1602.79,0.8189,1424.64,0.7279
vol_burst,2026-03-24T15:00:00+00:00,2026-03-24,15,0.6694,4,0.4,2306.73,71000.0,69000.0,2204.7,0.9558,0.08,1780.8,0.772,288,2014.18,0.8732,1967.25,0.8528,1903.43,0.8252,1958.96,0.8492,1780.8,0.772
vol_burst,2026-03-31T15:00:00+00:00,2026-03-31,15,0.7292,1,0.15,246.54,68000.0,65000.0,758.27,3.0757,2.25,450.29,1.8264,103,346.01,1.4035,415.51,1.6854,,,,,,
vol_burst,2026-03-31T15:00:00+00:00,2026-03-31,15,0.7292,1,0.2,353.15,67500.0,65000.0,1065.68,3.0176,2.25,757.3,2.1444,103,583.47,1.6522,722.03,2.0445,,,,,,
vol_burst,2026-03-31T15:00:00+00:00,2026-03-31,15,0.7292,1,0.25,439.77,67500.0,65500.0,1072.51,2.4388,2.25,324.43,0.7377,118,597.04,1.3576,722.03,1.6418,324.43,0.7377,,,,
vol_burst,2026-03-31T15:00:00+00:00,2026-03-31,15,0.7292,1,0.3,579.69,67500.0,66000.0,1093.0,1.8855,2.25,516.33,0.8907,148,617.4,1.065,728.84,1.2573,324.8,0.5603,,,,
vol_burst,2026-03-31T15:00:00+00:00,2026-03-31,15,0.7292,1,0.35,732.94,67000.0,66000.0,1502.88,2.0505,2.25,890.0,1.2143,148,922.7,1.2589,1103.48,1.5056,581.94,0.794,,,,
vol_burst,2026-03-31T15:00:00+00:00,2026-03-31,15,0.7292,1,0.4,732.94,67000.0,66000.0,1502.88,2.0505,2.25,890.0,1.2143,148,922.7,1.2589,1103.48,1.5056,581.94,0.794,,,,
vol_burst,2026-03-31T15:00:00+00:00,2026-03-31,15,0.7292,2,0.1,246.54,69500.0,63000.0,636.39,2.5813,16.17,143.11,0.5805,273,291.74,1.1833,306.52,1.2433,216.54,0.8783,322.5,1.3081,,
vol_burst,2026-03-31T15:00:00+00:00,2026-03-31,15,0.7292,2,0.15,419.78,69000.0,64000.0,926.91,2.2081,16.17,349.75,0.8332,288,427.43,1.0182,463.19,1.1034,351.87,0.8382,528.35,1.2586,349.75,0.8332
vol_burst,2026-03-31T15:00:00+00:00,2026-03-31,15,0.7292,2,0.2,566.36,68500.0,64500.0,1175.93,2.0763,16.17,589.77,1.0413,288,624.18,1.1021,681.16,1.2027,514.27,0.908,782.23,1.3812,589.77,1.0413
vol_burst,2026-03-31T15:00:00+00:00,2026-03-31,15,0.7292,2,0.25,799.57,68000.0,65000.0,1570.21,1.9638,16.17,870.93,1.0893,288,861.64,1.0776,953.62,1.1927,751.11,0.9394,1063.56,1.3302,870.93,1.0893
vol_burst,2026-03-31T15:00:00+00:00,2026-03-31,15,0.7292,2,0.3,932.84,68000.0,65500.0,1584.05,1.6981,16.17,877.79,0.941,288,915.92,0.9819,980.87,1.0515,812.01,0.8705,1091.01,1.1696,877.79,0.941
vol_burst,2026-03-31T15:00:00+00:00,2026-03-31,15,0.7292,2,0.35,1099.41,67500.0,65500.0,1964.5,1.7869,16.17,1220.68,1.1103,288,1187.3,1.0799,1253.33,1.14,1048.84,0.954,1399.79,1.2732,1220.68,1.1103
vol_burst,2026-03-31T15:00:00+00:00,2026-03-31,15,0.7292,2,0.4,1465.89,67000.0,66000.0,2407.2,1.6421,16.17,1652.72,1.1274,288,1533.32,1.046,1607.54,1.0966,1400.71,0.9555,1825.21,1.2451,1652.72,1.1274
vol_burst,2026-03-31T15:00:00+00:00,2026-03-31,15,0.7292,3,0.1,379.8,70000.0,62000.0,733.23,1.9306,16.17,363.46,0.957,288,420.64,1.1075,442.75,1.1658,351.87,0.9265,439.15,1.1563,363.46,0.957
vol_burst,2026-03-31T15:00:00+00:00,2026-03-31,15,0.7292,3,0.15,379.8,70000.0,62000.0,733.23,1.9306,16.17,363.46,0.957,288,420.64,1.1075,442.75,1.1658,351.87,0.9265,439.15,1.1563,363.46,0.957
vol_burst,2026-03-31T15:00:00+00:00,2026-03-31,15,0.7292,3,0.2,766.26,69000.0,64000.0,1272.77,1.661,16.17,747.49,0.9755,288,773.44,1.0094,837.83,1.0934,669.91,0.8743,878.3,1.1462,747.49,0.9755
vol_burst,2026-03-31T15:00:00+00:00,2026-03-31,15,0.7292,3,0.25,899.52,68500.0,64000.0,1549.46,1.7225,16.17,987.52,1.0978,288,976.98,1.0861,1042.17,1.1586,872.91,0.9704,1152.77,1.2815,987.52,1.0978
vol_burst,2026-03-31T15:00:00+00:00,2026-03-31,15,0.7292,3,0.3,1265.99,68000.0,65000.0,1880.87,1.4857,16.08,1344.12,1.0617,288,1329.78,1.0504,1403.19,1.1084,1190.95,0.9407,1482.13,1.1707,1344.12,1.0617
vol_burst,2026-03-31T15:00:00+00:00,2026-03-31,15,0.7292,3,0.35,1599.15,67500.0,65500.0,2295.26,1.4353,16.25,1693.86,1.0592,288,1628.3,1.0182,1736.96,1.0862,1488.68,0.9309,1859.52,1.1628,1693.86,1.0592
vol_burst,2026-03-31T15:00:00+00:00,2026-03-31,15,0.7292,3,0.4,1799.04,67500.0,66000.0,2343.66,1.3027,16.25,1748.73,0.972,288,1730.07,0.9617,1805.07,1.0034,1590.18,0.8839,1921.28,1.0679,1748.73,0.972
vol_burst,2026-03-31T15:00:00+00:00,2026-03-31,15,0.7292,4,0.1,373.13,71000.0,61000.0,614.96,1.6481,15.75,329.17,0.8822,288,373.15,1.0001,395.07,1.0588,338.34,0.9068,384.26,1.0298,329.17,0.8822
vol_burst,2026-03-31T15:00:00+00:00,2026-03-31,15,0.7292,4,0.15,573.03,70000.0,62000.0,982.25,1.7141,16.17,582.91,1.0172,288,583.47,1.0182,626.67,1.0936,568.41,0.9919,658.72,1.1495,582.91,1.0172
vol_burst,2026-03-31T15:00:00+00:00,2026-03-31,15,0.7292,4,0.2,799.57,69500.0,63000.0,1258.94,1.5745,16.17,822.93,1.0292,288,773.44,0.9673,851.45,1.0649,737.57,0.9225,912.61,1.1414,822.93,1.0292
vol_burst,2026-03-31T15:00:00+00:00,2026-03-31,15,0.7292,4,0.25,1066.1,69000.0,64000.0,1549.46,1.4534,16.17,1076.67,1.0099,288,1038.04,0.9737,1096.67,1.0287,1008.24,0.9457,1159.63,1.0877,1076.67,1.0099
vol_burst,2026-03-31T15:00:00+00:00,2026-03-31,15,0.7292,4,0.3,1299.31,68500.0,64500.0,1865.59,1.4358,15.75,1350.98,1.0398,288,1289.07,0.9921,1389.57,1.0695,1218.01,0.9374,1475.27,1.1354,1350.98,1.0398
vol_burst,2026-03-31T15:00:00+00:00,2026-03-31,15,0.7292,4,0.35,1765.73,68000.0,65500.0,2234.27,1.2654,16.17,1769.3,1.002,288,1696.15,0.9606,1771.01,1.003,1657.85,0.9389,1859.52,1.0531,1769.3,1.002
vol_burst,2026-03-31T15:00:00+00:00,2026-03-31,15,0.7292,4,0.4,1965.62,67500.0,65500.0,2614.72,1.3302,16.17,2043.61,1.0397,288,1967.53,1.001,2077.54,1.0569,1928.52,0.9811,2168.3,1.1031,2043.61,1.0397
vol_burst,2026-03-31T18:00:00+00:00,2026-03-31,18,0.7722,1,0.15,189.0,69000.0,66000.0,142.12,0.752,0.33,20.38,0.1078,112,109.13,0.5774,27.11,0.1434,,,,,,
vol_burst,2026-03-31T18:00:00+00:00,2026-03-31,18,0.7722,1,0.2,344.25,68500.0,66500.0,307.39,0.8929,3.92,81.75,0.2375,117,272.82,0.7925,94.89,0.2756,,,,,,
vol_burst,2026-03-31T18:00:00+00:00,2026-03-31,18,0.7722,1,0.25,344.25,68500.0,66500.0,307.39,0.8929,3.92,81.75,0.2375,117,272.82,0.7925,94.89,0.2756,,,,,,
vol_burst,2026-03-31T18:00:00+00:00,2026-03-31,18,0.7722,1,0.3,614.26,68000.0,67000.0,594.29,0.9675,3.92,238.57,0.3884,130,532.01,0.8661,237.21,0.3862,,,,,,
vol_burst,2026-03-31T18:00:00+00:00,2026-03-31,18,0.7722,1,0.35,614.26,68000.0,67000.0,594.29,0.9675,3.92,238.57,0.3884,130,532.01,0.8661,237.21,0.3862,,,,,,
vol_burst,2026-03-31T18:00:00+00:00,2026-03-31,18,0.7722,1,0.4,614.26,68000.0,67000.0,594.29,0.9675,3.92,238.57,0.3884,130,532.01,0.8661,237.21,0.3862,,,,,,
vol_burst,2026-03-31T18:00:00+00:00,2026-03-31,18,0.7722,2,0.1,263.25,70000.0,64000.0,477.29,1.8131,13.17,81.84,0.3109,288,259.18,0.9846,203.33,0.7724,260.06,0.9879,157.96,0.6,81.84,0.3109
vol_burst,2026-03-31T18:00:00+00:00,2026-03-31,18,0.7722,2,0.15,357.75,70000.0,65000.0,498.04,1.3922,13.17,102.3,0.286,288,293.29,0.8198,257.55,0.7199,294.28,0.8226,171.69,0.4799,102.3,0.286
vol_burst,2026-03-31T18:00:00+00:00,2026-03-31,18,0.7722,2,0.2,499.51,69500.0,65500.0,691.34,1.384,13.25,184.14,0.3686,288,429.7,0.8602,386.32,0.7734,444.84,0.8906,309.04,0.6187,184.14,0.3686
vol_burst,2026-03-31T18:00:00+00:00,2026-03-31,18,0.7722,2,0.25,729.01,69000.0,66000.0,989.17,1.3569,13.17,320.54,0.4397,288,620.67,0.8514,569.31,0.7809,663.84,0.9106,508.2,0.6971,320.54,0.4397
vol_burst,2026-03-31T18:00:00+00:00,2026-03-31,18,0.7722,2,0.3,1012.51,68500.0,66500.0,1272.07,1.2564,13.25,552.42,0.5456,288,900.32,0.8892,779.42,0.7698,937.59,0.926,817.25,0.8072,552.42,0.5456
vol_burst,2026-03-31T18:00:00+00:00,2026-03-31,18,0.7722,2,0.35,1012.51,68500.0,66500.0,1272.07,1.2564,13.25,552.42,0.5456,288,900.32,0.8892,779.42,0.7698,937.59,0.926,817.25,0.8072,552.42,0.5456
vol_burst,2026-03-31T18:00:00+00:00,2026-03-31,18,0.7722,2,0.4,1383.77,68000.0,67000.0,1701.64,1.2297,13.17,859.33,0.621,288,1261.81,0.9119,1152.18,0.8326,1300.3,0.9397,1140.03,0.8239,859.33,0.621
vol_burst,2026-03-31T18:00:00+00:00,2026-03-31,18,0.7722,3,0.1,276.75,71000.0,62000.0,421.95,1.5247,13.17,136.4,0.4929,288,266.0,0.9612,216.88,0.7837,273.75,0.9892,185.43,0.67,136.4,0.4929
vol_burst,2026-03-31T18:00:00+00:00,2026-03-31,18,0.7722,3,0.15,411.76,71000.0,64000.0,477.29,1.1591,13.17,204.6,0.4969,288,354.67,0.8614,325.32,0.7901,342.18,0.831,226.63,0.5504,204.6,0.4969
vol_burst,2026-03-31T18:00:00+00:00,2026-03-31,18,0.7722,3,0.2,702.01,70000.0,65000.0,843.44,1.2015,13.25,429.66,0.612,288,613.85,0.8744,576.09,0.8206,615.93,0.8774,494.47,0.7044,429.66,0.612
vol_burst,2026-03-31T18:00:00+00:00,2026-03-31,18,0.7722,3,0.25,1046.26,69000.0,65500.0,1355.78,1.2958,13.17,791.12,0.7561,288,1016.27,0.9713,914.97,0.8745,1006.02,0.9615,913.4,0.873,791.12,0.7561
vol_burst,2026-03-31T18:00:00+00:00,2026-03-31,18,0.7722,3,0.3,1147.51,69000.0,66000.0,1404.2,1.2237,13.17,859.33,0.7489,288,1091.3,0.951,1016.63,0.8859,1081.3,0.9423,961.47,0.8379,859.33,0.7489
vol_burst,2026-03-31T18:00:00+00:00,2026-03-31,18,0.7722,3,0.35,1485.02,68500.0,66500.0,1743.15,1.1738,13.17,1159.41,0.7807,288,1432.33,0.9645,1287.73,0.8671,1402.96,0.9447,1304.85,0.8787,1159.41,0.7807
vol_burst,2026-03-31T18:00:00+00:00,2026-03-31,18,0.7722,3,0.4,1653.77,68500.0,67000.0,1798.48,1.0875,13.17,1295.81,0.7835,288,1568.74,0.9486,1457.17,0.8811,1505.61,0.9104,1373.53,0.8305,1295.81,0.7835
vol_burst,2026-03-31T18:00:00+00:00,2026-03-31,18,0.7722,4,0.1,344.25,72000.0,62000.0,401.2,1.1654,13.17,190.96,0.5547,288,306.93,0.8916,277.88,0.8072,294.28,0.8548,212.9,0.6184,190.96,0.5547
vol_burst,2026-03-31T18:00:00+00:00,2026-03-31,18,0.7722,4,0.15,621.01,71000.0,64000.0,725.51,1.1683,12.75,416.02,0.6699,288,572.93,0.9226,542.2,0.8731,561.18,0.9037,467.0,0.752,416.02,0.6699
vol_burst,2026-03-31T18:00:00+00:00,2026-03-31,18,0.7722,4,0.2,911.26,70000.0,64500.0,1105.54,1.2132,12.75,675.18,0.7409,288,845.75,0.9281,745.53,0.8181,848.62,0.9313,741.7,0.8139,675.18,0.7409
vol_burst,2026-03-31T18:00:00+00:00,2026-03-31,18,0.7722,4,0.25,978.76,70000.0,65000.0,1141.35,1.1661,13.17,729.74,0.7456,288,886.68,0.9059,847.19,0.8656,903.37,0.923,782.91,0.7999,729.74,0.7456
vol_burst,2026-03-31T18:00:00+00:00,2026-03-31,18,0.7722,4,0.3,1248.77,69500.0,65500.0,1438.79,1.1522,13.17,954.81,0.7646,288,1159.5,0.9285,1050.52,0.8412,1129.21,0.9043,1043.88,0.8359,954.81,0.7646
vol_burst,2026-03-31T18:00:00+00:00,2026-03-31,18,0.7722,4,0.35,1518.77,69000.0,66000.0,1729.31,1.1386,13.17,1261.71,0.8307,288,1432.33,0.9431,1355.51,0.8925,1437.18,0.9463,1339.19,0.8818,1261.71,0.8307
