signal,fire_ts,date,hour_utc,rv_rank,dte,delta_target,call_strike,call_actual_delta,call_delta_dist,call_actual_iv,call_ask_usd,call_bid_usd,call_spread_pct,put_strike,put_actual_delta,put_delta_dist,put_actual_iv,put_ask_usd,put_bid_usd,put_spread_pct,straddle_ask_usd,straddle_bid_usd,straddle_spread_pct,straddle_pct_spot,spot_usd,hours_to_expiry,available,skip_reason
pullback,2026-02-23T07:00:00+00:00,2026-02-23,7,0.8903,2,0.25,67500.0,0.276,0.026,57.91,493.5,427.7,13.33,63500.0,-0.2402,0.0098,67.58,493.5,460.6,6.67,987.01,888.31,10.0,1.5,65800.4,49.0,True,
pullback,2026-02-23T07:00:00+00:00,2026-02-23,7,0.8903,2,0.3,67500.0,0.276,0.024,57.91,493.5,427.7,13.33,64000.0,-0.2862,0.0139,65.7,625.1,559.3,10.53,1118.61,987.01,11.76,1.7,65800.4,49.0,True,
pullback,2026-02-23T07:00:00+00:00,2026-02-23,7,0.8903,2,0.35,67000.0,0.3365,0.0135,58.05,625.1,592.2,5.26,64500.0,-0.3384,0.0116,63.84,756.7,690.9,8.7,1381.81,1283.11,7.14,2.1,65800.4,49.0,True,
pullback,2026-02-23T07:00:00+00:00,2026-02-23,7,0.8903,2,0.4,66500.0,0.4016,0.0016,58.12,822.51,756.7,8.0,65000.0,-0.3972,0.0028,62.18,921.21,855.41,7.14,1743.71,1612.11,7.55,2.65,65800.4,49.0,True,
pullback,2026-02-23T07:00:00+00:00,2026-02-23,7,0.8903,3,0.1,70000.0,0.1103,0.0103,55.42,171.08,151.34,11.54,60000.0,-0.0963,0.0037,78.56,230.3,210.56,8.57,401.38,361.9,9.84,0.61,65800.4,73.0,True,
pullback,2026-02-23T07:00:00+00:00,2026-02-23,7,0.8903,3,0.15,69500.0,0.1371,0.0129,54.93,223.72,197.4,11.76,62000.0,-0.1719,0.0219,69.56,427.7,361.9,15.38,651.42,559.3,14.14,0.99,65800.4,73.0,True,
pullback,2026-02-23T07:00:00+00:00,2026-02-23,7,0.8903,3,0.2,68500.0,0.2134,0.0134,55.57,394.8,329.0,16.67,62000.0,-0.1719,0.0281,69.56,427.7,361.9,15.38,822.51,690.9,16.0,1.25,65800.4,73.0,True,
pullback,2026-02-23T07:00:00+00:00,2026-02-23,7,0.8903,3,0.25,68000.0,0.2604,0.0104,56.22,526.4,460.6,12.5,63000.0,-0.2331,0.0169,66.01,592.2,526.4,11.11,1118.61,987.01,11.76,1.7,65800.4,73.0,True,
pullback,2026-02-23T07:00:00+00:00,2026-02-23,7,0.8903,3,0.3,67500.0,0.3097,0.0097,56.39,658.0,592.2,10.0,64000.0,-0.3127,0.0127,62.82,789.6,756.7,4.17,1447.61,1348.91,6.82,2.2,65800.4,73.0,True,
pullback,2026-02-23T07:00:00+00:00,2026-02-23,7,0.8903,3,0.35,67000.0,0.3627,0.0127,56.5,822.51,756.7,8.0,64500.0,-0.359,0.009,61.02,954.11,888.31,6.9,1776.61,1645.01,7.41,2.7,65800.4,73.0,True,
pullback,2026-02-23T07:00:00+00:00,2026-02-23,7,0.8903,3,0.4,66500.0,0.4186,0.0186,56.65,1019.91,987.01,3.23,65000.0,-0.4106,0.0106,59.85,1118.61,1085.71,2.94,2138.51,2072.71,3.08,3.25,65800.4,73.0,True,
pullback,2026-02-23T07:00:00+00:00,2026-02-23,7,0.8903,4,0.1,71000.0,0.0974,0.0026,55.64,171.08,157.92,7.69,60000.0,-0.1169,0.0169,74.86,315.84,296.1,6.25,486.92,454.02,6.76,0.74,65800.4,97.0,True,
pullback,2026-02-23T07:00:00+00:00,2026-02-23,7,0.8903,4,0.15,70000.0,0.1422,0.0078,54.85,269.78,250.04,7.32,60000.0,-0.1169,0.0331,74.86,315.84,296.1,6.25,585.62,546.14,6.74,0.89,65800.4,97.0,True,
pullback,2026-02-23T07:00:00+00:00,2026-02-23,7,0.8903,4,0.2,69000.0,0.2058,0.0058,54.85,427.7,394.8,7.69,62000.0,-0.1966,0.0034,67.27,559.3,493.5,11.76,987.01,888.31,10.0,1.5,65800.4,97.0,True,
pullback,2026-02-23T07:00:00+00:00,2026-02-23,7,0.8903,4,0.25,68000.0,0.2859,0.0359,55.09,658.0,625.1,5.0,63000.0,-0.256,0.006,64.03,723.8,690.9,4.55,1381.81,1316.01,4.76,2.1,65800.4,97.0,True,
pullback,2026-02-23T07:00:00+00:00,2026-02-23,7,0.8903,4,0.3,68000.0,0.2859,0.0141,55.09,658.0,625.1,5.0,64000.0,-0.3305,0.0305,61.2,987.01,921.21,6.67,1645.01,1546.31,6.0,2.5,65800.4,97.0,True,
pullback,2026-02-23T07:00:00+00:00,2026-02-23,7,0.8903,4,0.35,67000.0,0.3798,0.0298,55.66,1019.91,954.11,6.45,64000.0,-0.3305,0.0195,61.2,987.01,921.21,6.67,2006.91,1875.31,6.56,3.05,65800.4,97.0,True,
pullback,2026-02-23T07:00:00+00:00,2026-02-23,7,0.8903,4,0.4,67000.0,0.3798,0.0202,55.66,1019.91,954.11,6.45,65000.0,-0.4199,0.0199,59.27,1316.01,1250.21,5.0,2335.91,2204.31,5.63,3.55,65800.4,97.0,True,
pullback,2026-02-25T06:00:00+00:00,2026-02-25,6,0.7361,1,0.1,67500.0,0.0892,0.0108,53.84,90.85,71.38,21.43,61500.0,-0.0973,0.0027,76.58,136.28,110.32,19.05,227.13,181.71,20.0,0.35,64895.23,26.0,True,
pullback,2026-02-25T06:00:00+00:00,2026-02-25,6,0.7361,1,0.15,67000.0,0.1334,0.0166,52.97,142.77,110.32,22.73,62500.0,-0.1563,0.0063,68.63,214.15,188.2,12.12,356.92,298.52,16.36,0.55,64895.23,26.0,True,
pullback,2026-02-25T06:00:00+00:00,2026-02-25,6,0.7361,1,0.2,66500.0,0.1963,0.0037,52.74,214.15,188.2,12.12,63000.0,-0.2003,0.0003,65.04,272.56,246.6,9.52,486.71,434.8,10.67,0.75,64895.23,26.0,True,
pullback,2026-02-25T06:00:00+00:00,2026-02-25,6,0.7361,1,0.25,66000.0,0.2765,0.0265,52.66,324.48,292.03,10.0,63500.0,-0.2592,0.0092,61.99,356.92,324.48,9.09,681.4,616.5,9.52,1.05,64895.23,26.0,True,
pullback,2026-02-25T06:00:00+00:00,2026-02-25,6,0.7361,1,0.3,66000.0,0.2765,0.0235,52.66,324.48,292.03,10.0,64000.0,-0.3321,0.0321,58.57,486.71,421.82,13.33,811.19,713.85,12.0,1.25,64895.23,26.0,True,
pullback,2026-02-25T06:00:00+00:00,2026-02-25,6,0.7361,1,0.35,65500.0,0.3717,0.0217,52.44,486.71,454.27,6.67,64000.0,-0.3321,0.0179,58.57,486.71,421.82,13.33,973.43,876.09,10.0,1.5,64895.23,26.0,True,
pullback,2026-02-25T06:00:00+00:00,2026-02-25,6,0.7361,1,0.4,65500.0,0.3717,0.0283,52.44,486.71,454.27,6.67,64500.0,-0.4207,0.0207,55.68,648.95,584.06,10.0,1135.67,1038.32,8.57,1.75,64895.23,26.0,True,
pullback,2026-02-25T06:00:00+00:00,2026-02-25,6,0.7361,2,0.1,68500.0,0.0877,0.0123,52.75,116.81,97.34,16.67,60000.0,-0.0916,0.0084,79.06,181.71,155.75,14.29,298.52,253.09,15.22,0.46,64895.23,50.0,True,
pullback,2026-02-25T06:00:00+00:00,2026-02-25,6,0.7361,2,0.15,67500.0,0.1606,0.0106,52.37,220.64,188.2,14.71,61500.0,-0.1496,0.0004,69.41,285.54,259.58,9.09,506.18,447.78,11.54,0.78,64895.23,50.0,True,
pullback,2026-02-25T06:00:00+00:00,2026-02-25,6,0.7361,2,0.2,67000.0,0.2103,0.0103,52.27,298.52,272.56,8.7,62500.0,-0.215,0.015,63.79,421.82,356.92,15.38,720.34,629.48,12.61,1.11,64895.23,50.0,True,
pullback,2026-02-25T06:00:00+00:00,2026-02-25,6,0.7361,2,0.25,66500.0,0.2693,0.0193,52.46,421.82,389.37,7.69,63000.0,-0.2588,0.0088,61.34,519.16,454.27,12.5,940.98,843.64,10.34,1.45,64895.23,50.0,True,
pullback,2026-02-25T06:00:00+00:00,2026-02-25,6,0.7361,2,0.3,66500.0,0.2693,0.0307,52.46,421.82,389.37,7.69,63500.0,-0.3099,0.0099,58.67,616.5,551.61,10.53,1038.32,940.98,9.37,1.6,64895.23,50.0,True,
pullback,2026-02-25T06:00:00+00:00,2026-02-25,6,0.7361,2,0.35,66000.0,0.3361,0.0139,52.48,584.06,519.16,11.11,64000.0,-0.3705,0.0205,56.58,746.3,713.85,4.35,1330.35,1233.01,7.32,2.05,64895.23,50.0,True,
pullback,2026-02-25T06:00:00+00:00,2026-02-25,6,0.7361,2,0.4,65500.0,0.4085,0.0085,52.48,778.74,713.85,8.33,64000.0,-0.3705,0.0295,56.58,746.3,713.85,4.35,1525.04,1427.7,6.38,2.35,64895.23,50.0,True,
pullback,2026-02-25T06:00:00+00:00,2026-02-25,6,0.7361,3,0.1,69000.0,0.1003,0.0003,51.84,155.75,129.79,16.67,59000.0,-0.0878,0.0122,77.94,207.66,181.71,12.5,363.41,311.5,14.29,0.56,64895.23,74.0,True,
pullback,2026-02-25T06:00:00+00:00,2026-02-25,6,0.7361,3,0.15,68000.0,0.1626,0.0126,51.27,259.58,233.62,10.0,61000.0,-0.1571,0.0071,68.25,356.92,324.48,9.09,616.5,558.1,9.47,0.95,64895.23,74.0,True,
pullback,2026-02-25T06:00:00+00:00,2026-02-25,6,0.7361,3,0.2,67500.0,0.207,0.007,51.93,356.92,311.5,12.73,62000.0,-0.211,0.011,63.12,486.71,454.27,6.67,843.64,765.76,9.23,1.3,64895.23,74.0,True,
pullback,2026-02-25T06:00:00+00:00,2026-02-25,6,0.7361,3,0.25,67000.0,0.2524,0.0024,51.43,454.27,421.82,7.14,62500.0,-0.247,0.003,61.19,584.06,519.16,11.11,1038.32,940.98,9.37,1.6,64895.23,74.0,True,
pullback,2026-02-25T06:00:00+00:00,2026-02-25,6,0.7361,3,0.3,66500.0,0.3068,0.0068,51.73,584.06,551.61,5.56,63000.0,-0.2877,0.0123,59.02,681.4,616.5,9.52,1265.46,1168.11,7.69,1.95,64895.23,74.0,True,
pullback,2026-02-25T06:00:00+00:00,2026-02-25,6,0.7361,3,0.35,66000.0,0.3647,0.0147,51.83,778.74,713.85,8.33,63500.0,-0.3359,0.0141,57.38,811.19,746.3,8.0,1589.93,1460.14,8.16,2.45,64895.23,74.0,True,
pullback,2026-02-25T06:00:00+00:00,2026-02-25,6,0.7361,3,0.4,65500.0,0.4262,0.0262,51.84,973.43,908.53,6.67,64000.0,-0.3887,0.0113,55.67,973.43,908.53,6.67,1946.86,1817.07,6.67,3.0,64895.23,74.0,True,
pullback,2026-02-25T06:00:00+00:00,2026-02-25,6,0.7361,4,0.1,,,,,,,,,,,,,,,,,,,,,False,no_matching_contract
pullback,2026-02-25T06:00:00+00:00,2026-02-25,6,0.7361,4,0.15,,,,,,,,,,,,,,,,,,,,,False,no_matching_contract
pullback,2026-02-25T06:00:00+00:00,2026-02-25,6,0.7361,4,0.2,,,,,,,,,,,,,,,,,,,,,False,no_matching_contract
pullback,2026-02-25T06:00:00+00:00,2026-02-25,6,0.7361,4,0.25,,,,,,,,,,,,,,,,,,,,,False,no_matching_contract
pullback,2026-02-25T06:00:00+00:00,2026-02-25,6,0.7361,4,0.3,,,,,,,,,,,,,,,,,,,,,False,no_matching_contract
pullback,2026-02-25T06:00:00+00:00,2026-02-25,6,0.7361,4,0.35,,,,,,,,,,,,,,,,,,,,,False,no_matching_contract
pullback,2026-02-25T06:00:00+00:00,2026-02-25,6,0.7361,4,0.4,,,,,,,,,,,,,,,,,,,,,False,no_matching_contract
pullback,2026-02-25T23:00:00+00:00,2026-02-25,23,0.8319,1,0.1,70500.0,0.0901,0.0099,67.67,61.59,47.9,22.22,66500.0,-0.0978,0.0022,70.73,82.12,61.59,25.0,143.71,109.49,23.81,0.21,68432.14,9.0,False,leg_ask_too_low
pullback,2026-02-25T23:00:00+00:00,2026-02-25,23,0.8319,1,0.15,70000.0,0.1331,0.0169,61.78,88.96,68.43,23.08,67000.0,-0.1497,0.0003,65.66,130.02,102.65,21.05,218.98,171.08,21.88,0.32,68432.14,9.0,True,
pullback,2026-02-25T23:00:00+00:00,2026-02-25,23,0.8319,1,0.2,69500.0,0.2154,0.0154,58.73,157.39,130.02,17.39,67500.0,-0.2339,0.0339,61.64,198.45,171.08,13.79,355.85,301.1,15.38,0.52,68432.14,9.0,True,
pullback,2026-02-25T23:00:00+00:00,2026-02-25,23,0.8319,1,0.25,69500.0,0.2154,0.0346,58.73,157.39,130.02,17.39,67500.0,-0.2339,0.0161,61.64,198.45,171.08,13.79,355.85,301.1,15.38,0.52,68432.14,9.0,True,
pullback,2026-02-25T23:00:00+00:00,2026-02-25,23,0.8319,1,0.3,69000.0,0.3382,0.0382,56.99,280.57,246.36,12.2,68000.0,-0.3555,0.0555,58.79,321.63,294.26,8.51,602.2,540.61,10.23,0.88,68432.14,9.0,True,
pullback,2026-02-25T23:00:00+00:00,2026-02-25,23,0.8319,1,0.35,69000.0,0.3382,0.0118,56.99,280.57,246.36,12.2,68000.0,-0.3555,0.0055,58.79,321.63,294.26,8.51,602.2,540.61,10.23,0.88,68432.14,9.0,True,
pullback,2026-02-25T23:00:00+00:00,2026-02-25,23,0.8319,1,0.4,69000.0,0.3382,0.0618,56.99,280.57,246.36,12.2,68000.0,-0.3555,0.0445,58.79,321.63,294.26,8.51,602.2,540.61,10.23,0.88,68432.14,9.0,True,
pullback,2026-02-25T23:00:00+00:00,2026-02-25,23,0.8319,2,0.1,72000.0,0.1044,0.0044,64.69,136.86,116.33,15.0,64500.0,-0.1029,0.0029,77.81,171.08,150.55,12.0,307.94,266.89,13.33,0.45,68432.14,33.0,True,
pullback,2026-02-25T23:00:00+00:00,2026-02-25,23,0.8319,2,0.15,71500.0,0.1321,0.0179,62.75,177.92,150.55,15.38,65500.0,-0.1513,0.0013,70.88,246.36,225.83,8.33,424.28,376.38,11.29,0.62,68432.14,33.0,True,
pullback,2026-02-25T23:00:00+00:00,2026-02-25,23,0.8319,2,0.2,70500.0,0.2165,0.0165,60.22,314.79,280.57,10.87,66000.0,-0.1869,0.0131,68.08,307.94,280.57,8.89,622.73,561.14,9.89,0.91,68432.14,33.0,True,
pullback,2026-02-25T23:00:00+00:00,2026-02-25,23,0.8319,2,0.25,70000.0,0.274,0.024,59.34,410.59,376.38,8.33,66500.0,-0.2301,0.0199,65.26,410.59,342.16,16.67,821.19,718.54,12.5,1.2,68432.14,33.0,True,
pullback,2026-02-25T23:00:00+00:00,2026-02-25,23,0.8319,2,0.3,70000.0,0.274,0.026,59.34,410.59,376.38,8.33,67000.0,-0.2843,0.0157,62.88,513.24,444.81,13.33,923.83,821.19,11.11,1.35,68432.14,33.0,True,
pullback,2026-02-25T23:00:00+00:00,2026-02-25,23,0.8319,2,0.35,69500.0,0.3417,0.0083,58.84,581.67,513.24,11.76,67500.0,-0.3485,0.0015,60.9,650.11,581.67,10.53,1231.78,1094.91,11.11,1.8,68432.14,33.0,True,
pullback,2026-02-25T23:00:00+00:00,2026-02-25,23,0.8319,2,0.4,69000.0,0.4171,0.0171,58.47,752.75,684.32,9.09,68000.0,-0.4224,0.0224,59.13,821.19,752.75,8.33,1573.94,1437.07,8.7,2.3,68432.14,33.0,True,
pullback,2026-02-25T23:00:00+00:00,2026-02-25,23,0.8319,3,0.1,73000.0,0.0965,0.0035,60.31,150.55,130.02,13.64,63000.0,-0.0948,0.0052,80.25,212.14,191.61,9.68,362.69,321.63,11.32,0.53,68432.14,57.0,True,
pullback,2026-02-25T23:00:00+00:00,2026-02-25,23,0.8319,3,0.15,72000.0,0.1437,0.0063,57.87,232.67,212.14,8.82,64500.0,-0.1443,0.0057,71.15,314.79,287.41,8.7,547.46,499.55,8.75,0.8,68432.14,57.0,True,
pullback,2026-02-25T23:00:00+00:00,2026-02-25,23,0.8319,3,0.2,71000.0,0.2167,0.0167,56.52,376.38,342.16,9.09,65500.0,-0.1973,0.0027,66.02,444.81,376.38,15.38,821.19,718.54,12.5,1.2,68432.14,57.0,True,
pullback,2026-02-25T23:00:00+00:00,2026-02-25,23,0.8319,3,0.25,70500.0,0.2637,0.0137,56.23,513.24,444.81,13.33,66000.0,-0.2322,0.0178,63.71,513.24,479.02,6.67,1026.48,923.83,10.0,1.5,68432.14,57.0,True,
pullback,2026-02-25T23:00:00+00:00,2026-02-25,23,0.8319,3,0.3,70000.0,0.317,0.017,56.09,615.89,581.67,5.56,67000.0,-0.3223,0.0223,60.23,752.75,684.32,9.09,1368.64,1265.99,7.5,2.0,68432.14,57.0,True,
pullback,2026-02-25T23:00:00+00:00,2026-02-25,23,0.8319,3,0.35,69500.0,0.3751,0.0251,55.99,786.97,718.54,8.7,67500.0,-0.376,0.026,58.52,889.62,821.19,7.69,1676.59,1539.72,8.16,2.45,68432.14,57.0,True,
pullback,2026-02-25T23:00:00+00:00,2026-02-25,23,0.8319,3,0.4,69500.0,0.3751,0.0249,55.99,786.97,718.54,8.7,67500.0,-0.376,0.024,58.52,889.62,821.19,7.69,1676.59,1539.72,8.16,2.45,68432.14,57.0,True,
pullback,2026-02-25T23:00:00+00:00,2026-02-25,23,0.8319,4,0.1,73000.0,0.102,0.002,51.84,171.08,143.71,16.0,63000.0,-0.1003,0.0003,69.09,239.51,212.14,11.43,410.59,355.85,13.33,0.6,68432.14,81.0,True,
pullback,2026-02-25T23:00:00+00:00,2026-02-25,23,0.8319,4,0.15,72000.0,0.15,0.0,49.89,260.04,232.67,10.53,64500.0,-0.1539,0.0039,62.23,342.16,314.79,8.0,602.2,547.46,9.09,0.88,68432.14,81.0,True,
pullback,2026-02-25T23:00:00+00:00,2026-02-25,23,0.8319,4,0.2,71500.0,0.1834,0.0166,49.22,328.47,294.26,10.42,65500.0,-0.206,0.006,57.59,479.02,410.59,14.29,807.5,704.85,12.71,1.18,68432.14,81.0,True,
pullback,2026-02-25T23:00:00+00:00,2026-02-25,23,0.8319,4,0.25,70500.0,0.2725,0.0225,49.07,547.46,479.02,12.5,66000.0,-0.2412,0.0088,55.8,547.46,513.24,6.25,1094.91,992.27,9.38,1.6,68432.14,81.0,True,
pullback,2026-02-25T23:00:00+00:00,2026-02-25,23,0.8319,4,0.3,70000.0,0.3222,0.0222,49.08,684.32,615.89,10.0,66500.0,-0.2824,0.0176,54.08,650.11,615.89,5.26,1334.43,1231.78,7.69,1.95,68432.14,81.0,True,
pullback,2026-02-25T23:00:00+00:00,2026-02-25,23,0.8319,4,0.35,70000.0,0.3222,0.0278,49.08,684.32,615.89,10.0,67000.0,-0.3291,0.0209,52.6,786.97,752.75,4.35,1471.29,1368.64,6.98,2.15,68432.14,81.0,True,
pullback,2026-02-25T23:00:00+00:00,2026-02-25,23,0.8319,4,0.4,69500.0,0.3812,0.0188,49.1,855.4,786.97,8.0,67500.0,-0.3804,0.0196,51.36,958.05,889.62,7.14,1813.45,1676.59,7.55,2.65,68432.14,81.0,True,
pullback,2026-02-26T00:00:00+00:00,2026-02-26,0,0.8361,1,0.1,71500.0,0.1039,0.0039,66.0,135.83,108.66,20.0,64000.0,-0.1025,0.0025,79.29,176.58,142.62,19.23,312.41,251.28,19.57,0.46,67914.43,32.0,True,
pullback,2026-02-26T00:00:00+00:00,2026-02-26,0,0.8361,1,0.15,70500.0,0.1681,0.0181,62.4,230.91,196.95,14.71,65000.0,-0.1489,0.0011,71.65,244.49,210.53,13.89,475.4,407.49,14.29,0.7,67914.43,32.0,True,
pullback,2026-02-26T00:00:00+00:00,2026-02-26,0,0.8361,1,0.2,70000.0,0.2141,0.0141,60.95,305.61,271.66,11.11,65500.0,-0.1841,0.0159,68.69,305.61,264.87,13.33,611.23,536.52,12.22,0.9,67914.43,32.0,True,
pullback,2026-02-26T00:00:00+00:00,2026-02-26,0,0.8361,1,0.25,69500.0,0.271,0.021,59.97,407.49,373.53,8.33,66000.0,-0.2281,0.0219,65.67,407.49,339.57,16.67,814.97,713.1,12.5,1.2,67914.43,32.0,True,
pullback,2026-02-26T00:00:00+00:00,2026-02-26,0,0.8361,1,0.3,69500.0,0.271,0.029,59.97,407.49,373.53,8.33,66500.0,-0.2825,0.0175,63.39,475.4,441.44,7.14,882.89,814.97,7.69,1.3,67914.43,32.0,True,
pullback,2026-02-26T00:00:00+00:00,2026-02-26,0,0.8361,1,0.35,69000.0,0.3395,0.0105,59.38,543.32,509.36,6.25,67000.0,-0.3477,0.0023,61.37,611.23,577.27,5.56,1154.55,1086.63,5.88,1.7,67914.43,32.0,True,
pullback,2026-02-26T00:00:00+00:00,2026-02-26,0,0.8361,1,0.4,68500.0,0.4153,0.0153,59.09,747.06,679.14,9.09,67500.0,-0.4226,0.0226,59.87,781.02,713.1,8.7,1528.07,1392.25,8.89,2.25,67914.43,32.0,True,
pullback,2026-02-26T00:00:00+00:00,2026-02-26,0,0.8361,2,0.1,72000.0,0.1159,0.0159,59.53,190.16,156.2,17.86,63000.0,-0.1048,0.0048,76.97,224.12,196.95,12.12,414.28,353.16,14.75,0.61,67914.43,56.0,True,
pullback,2026-02-26T00:00:00+00:00,2026-02-26,0,0.8361,2,0.15,71500.0,0.1413,0.0087,58.33,230.91,203.74,11.76,64000.0,-0.1415,0.0085,71.24,292.03,264.87,9.3,522.94,468.61,10.39,0.77,67914.43,56.0,True,
pullback,2026-02-26T00:00:00+00:00,2026-02-26,0,0.8361,2,0.2,70500.0,0.2143,0.0143,57.03,373.53,339.57,9.09,65000.0,-0.1949,0.0051,66.17,407.49,373.53,8.33,781.02,713.1,8.7,1.15,67914.43,56.0,True,
pullback,2026-02-26T00:00:00+00:00,2026-02-26,0,0.8361,2,0.25,70000.0,0.2614,0.0114,56.54,475.4,441.44,7.14,65500.0,-0.2301,0.0199,64.0,509.36,441.44,13.33,984.76,882.89,10.34,1.45,67914.43,56.0,True,
pullback,2026-02-26T00:00:00+00:00,2026-02-26,0,0.8361,2,0.3,69500.0,0.3149,0.0149,56.4,611.23,543.32,11.11,66500.0,-0.3205,0.0204,60.36,713.1,645.19,9.52,1324.33,1188.5,10.26,1.95,67914.43,56.0,True,
pullback,2026-02-26T00:00:00+00:00,2026-02-26,0,0.8361,2,0.35,69000.0,0.3736,0.0236,56.35,781.02,713.1,8.7,67000.0,-0.3757,0.0257,58.91,882.89,814.97,7.69,1663.9,1528.07,8.16,2.45,67914.43,56.0,True,
pullback,2026-02-26T00:00:00+00:00,2026-02-26,0,0.8361,2,0.4,69000.0,0.3736,0.0264,56.35,781.02,713.1,8.7,67000.0,-0.3757,0.0243,58.91,882.89,814.97,7.69,1663.9,1528.07,8.16,2.45,67914.43,56.0,True,
pullback,2026-02-26T00:00:00+00:00,2026-02-26,0,0.8361,3,0.1,73000.0,0.0835,0.0165,53.53,142.62,115.45,19.05,62500.0,-0.0984,0.0016,69.25,230.91,196.95,14.71,373.53,312.41,16.36,0.55,67914.43,80.0,True,
pullback,2026-02-26T00:00:00+00:00,2026-02-26,0,0.8361,3,0.15,71500.0,0.1463,0.0037,49.82,251.28,217.33,13.51,64000.0,-0.1506,0.0006,61.91,332.78,305.61,8.16,584.06,522.94,10.47,0.86,67914.43,80.0,True,
pullback,2026-02-26T00:00:00+00:00,2026-02-26,0,0.8361,3,0.2,70500.0,0.22,0.02,48.9,407.49,339.57,16.67,65000.0,-0.204,0.004,57.58,475.4,407.49,14.29,882.89,747.06,15.38,1.3,67914.43,80.0,True,
pullback,2026-02-26T00:00:00+00:00,2026-02-26,0,0.8361,3,0.25,70000.0,0.2681,0.0181,48.82,509.36,475.4,6.67,65500.0,-0.2382,0.0118,55.48,543.32,475.4,12.5,1052.67,950.8,9.68,1.55,67914.43,80.0,True,
pullback,2026-02-26T00:00:00+00:00,2026-02-26,0,0.8361,3,0.3,69500.0,0.32,0.02,48.79,645.19,611.23,5.26,66000.0,-0.2795,0.0205,53.86,645.19,577.27,10.53,1290.37,1188.5,7.89,1.9,67914.43,80.0,True,
pullback,2026-02-26T00:00:00+00:00,2026-02-26,0,0.8361,3,0.35,69000.0,0.3781,0.0281,48.8,814.97,781.02,4.17,66500.0,-0.3274,0.0226,52.59,781.02,713.1,8.7,1595.99,1494.12,6.38,2.35,67914.43,80.0,True,
pullback,2026-02-26T00:00:00+00:00,2026-02-26,0,0.8361,3,0.4,69000.0,0.3781,0.0219,48.8,814.97,781.02,4.17,67000.0,-0.3794,0.0206,51.22,916.84,882.89,3.7,1731.82,1663.9,3.92,2.55,67914.43,80.0,True,
pullback,2026-02-26T00:00:00+00:00,2026-02-26,0,0.8361,4,0.1,,,,,,,,,,,,,,,,,,,,,False,no_matching_contract
pullback,2026-02-26T00:00:00+00:00,2026-02-26,0,0.8361,4,0.15,,,,,,,,,,,,,,,,,,,,,False,no_matching_contract
pullback,2026-02-26T00:00:00+00:00,2026-02-26,0,0.8361,4,0.2,,,,,,,,,,,,,,,,,,,,,False,no_matching_contract
pullback,2026-02-26T00:00:00+00:00,2026-02-26,0,0.8361,4,0.25,,,,,,,,,,,,,,,,,,,,,False,no_matching_contract
pullback,2026-02-26T00:00:00+00:00,2026-02-26,0,0.8361,4,0.3,,,,,,,,,,,,,,,,,,,,,False,no_matching_contract
pullback,2026-02-26T00:00:00+00:00,2026-02-26,0,0.8361,4,0.35,,,,,,,,,,,,,,,,,,,,,False,no_matching_contract
pullback,2026-02-26T00:00:00+00:00,2026-02-26,0,0.8361,4,0.4,,,,,,,,,,,,,,,,,,,,,False,no_matching_contract
pullback,2026-02-26T01:00:00+00:00,2026-02-26,1,0.8375,1,0.1,72000.0,0.0915,0.0085,64.99,129.86,109.36,15.79,64500.0,-0.1006,0.0006,77.36,164.03,136.69,16.67,293.89,246.05,16.28,0.43,68347.1,31.0,True,
pullback,2026-02-26T01:00:00+00:00,2026-02-26,1,0.8375,1,0.15,71000.0,0.1496,0.0004,60.88,205.04,177.7,13.33,65500.0,-0.147,0.003,69.29,232.38,205.04,11.76,437.42,382.74,12.5,0.64,68347.1,31.0,True,
pullback,2026-02-26T01:00:00+00:00,2026-02-26,1,0.8375,1,0.2,70500.0,0.1933,0.0067,59.3,266.55,239.21,10.26,66000.0,-0.1822,0.0178,65.91,287.06,259.72,9.52,553.61,498.93,9.88,0.81,68347.1,31.0,True,
pullback,2026-02-26T01:00:00+00:00,2026-02-26,1,0.8375,1,0.25,70000.0,0.2493,0.0007,58.3,375.91,321.23,14.55,66500.0,-0.2289,0.0211,63.28,375.91,328.07,12.73,751.82,649.3,13.64,1.1,68347.1,31.0,True,
pullback,2026-02-26T01:00:00+00:00,2026-02-26,1,0.8375,1,0.3,69500.0,0.3136,0.0136,56.53,478.43,444.26,7.14,67000.0,-0.2847,0.0153,60.21,478.43,410.08,14.29,956.86,854.34,10.71,1.4,68347.1,31.0,True,
pullback,2026-02-26T01:00:00+00:00,2026-02-26,1,0.8375,1,0.35,69500.0,0.3136,0.0364,56.53,478.43,444.26,7.14,67500.0,-0.3546,0.0046,58.06,615.12,546.78,11.11,1093.55,991.03,9.37,1.6,68347.1,31.0,True,
pullback,2026-02-26T01:00:00+00:00,2026-02-26,1,0.8375,1,0.4,69000.0,0.3924,0.0076,56.2,649.3,615.12,5.26,68000.0,-0.4352,0.0352,56.57,785.99,717.64,8.7,1435.29,1332.77,7.14,2.1,68347.1,31.0,True,
pullback,2026-02-26T01:00:00+00:00,2026-02-26,1,0.8375,2,0.1,73000.0,0.0932,0.0068,62.05,157.2,129.86,17.39,63500.0,-0.1027,0.0027,74.82,218.71,191.37,12.5,375.91,321.23,14.55,0.55,68347.1,55.0,True,
